,percent_skin_abg,percent_skin_cbcr,percent_skin_cccm,percent_skin_equalized_abg,percent_skin_equalized_cbcr,percent_skin_equalized_cccm,number_labels_abg,max_area_covered_abg,median_area_covered_abg,max_density_abg,median_density_abg,max_hwratio_abg,median_hwratio_abg,max_density_hull_abg,median_density_hull_abg,max_circularity_abg,median_circularity_abg,number_labels_cbcr,max_area_covered_cbcr,median_area_covered_cbcr,max_density_cbcr,median_density_cbcr,max_hwratio_cbcr,median_hwratio_cbcr,max_density_hull_cbcr,median_density_hull_cbcr,max_circularity_cbcr,median_circularity_cbcr,number_labels_cccm,max_area_covered_cccm,median_area_covered_cccm,max_density_cccm,median_density_cccm,max_hwratio_cccm,median_hwratio_cccm,max_density_hull_cccm,median_density_hull_cccm,max_circularity_cccm,median_circularity_cccm
0,0.10531982421875,0.214189453125,0.2046875,0.17639404296875,0.26326171875,0.1393701171875,5,0.1160888671875,0.0052294921875000004,0.90726817042606511,0.88001867413632118,3.2371172957687029,2.5241672666554247,0.86739130434782608,0.5341256290438533,0.95108905718137493,0.91817706670228749,9,0.1836865234375,0.0048925781249999998,0.98457675753228124,0.85214917993567085,4.7840219257893528,1.7931154171660864,0.91730166664634671,0.8047735618115055,0.97790941178613322,0.83005026474281407,8,0.066787109375000001,0.00060546875,0.99382716049382713,0.83833267037402059,4.4443934513769605,1.7579259101615012,0.98181818181818181,0.7942637759710931,0.97435816735643388,0.82076077309849227
1,0.06580322265625,0.13604248046875,0.1847509765625,0.135751953125,0.2592431640625,0.18797607421875,13,0.019658203124999999,0.0019677734375000001,0.99300699300699302,0.71308016877637126,7.4661996623913724,2.0200113000272881,0.88,0.74683840749414521,0.99098985555592634,0.86886634734523549,11,0.16112548828125001,0.0046240234375000003,0.99416058394160589,0.76923076923076927,7.0582882395045852,3.7314750200490945,0.88277087033747781,0.76125497433531342,0.9899128806958154,0.96342154391402146,8,0.053210449218749997,0.0082043457031249992,0.9795696587698326,0.95609059283202991,4.2760067266360799,1.9587379820937922,0.89813326740017307,0.70947224753308391,0.97226954652525999,0.84412524536475297
2,0.12927978515625,0.21322265625,0.17664794921875,0.13862548828125,0.26509033203125,0.14287353515625,13,0.016787109375000001,0.00294921875,0.97333333333333338,0.76056338028169013,13.222268649270861,2.848810792473583,0.92207792207792205,0.61916965658636591,0.99713595118000142,0.93636658841908971,18,0.15265869140624999,0.00082763671875000003,0.99570899161302906,0.77910602910602911,7.2579351865893704,2.6366308543341299,1.0,0.66874068264412334,0.99046282486345838,0.92526808590337573,12,0.032019042968750001,0.0020483398437500001,0.98614318706697457,0.9225206611570248,10.764234153994314,2.7068974427532098,0.94202898550724634,0.71645395213923135,0.99567542116334617,0.92900988250426308
3,0.14422607421875,0.268466796875,0.31250732421875,0.25490234375,0.419658203125,0.21591064453125,7,0.064802246093750002,0.0056787109375000004,0.99314320159740799,0.81811257521517255,2.5680876367285759,2.2741171797240205,0.96226415094339623,0.78595890410958902,0.92107094251565225,0.89812948878788879,7,0.41669189453125,0.0012133789062499999,0.99120234604105573,0.95262066923304711,3.660560832361913,2.3461398183047004,1.0,0.57174776730381416,0.96196231463103365,0.90461385898278968,8,0.055954589843749999,0.00313232421875,0.98578199052132698,0.91476326472195479,3.3700099739257627,2.2054463224764502,0.97101449275362317,0.74749587846385068,0.95495985457898835,0.8892422324387198
4,0.191708984375,0.214521484375,0.31970947265625,0.2298486328125,0.32202392578125,0.16891357421875,22,0.036726074218750002,0.00203369140625,0.99465240641711228,0.87916579179676835,21.991235096285966,2.0179530195369,0.92984299666213377,0.78353752852373848,0.99896558349759212,0.86657818234183881,21,0.14265136718749999,0.00055419921875,0.99075500770416025,0.76666666666666672,3.5727328805046001,1.7032098021129207,0.97379912663755464,0.8314606741573034,0.96002980840750463,0.80949503027218328,18,0.025876464843749999,0.001119384765625,0.99367088607594933,0.78617201507278089,21.781442149116682,1.8778194543231761,0.98305084745762716,0.7867652073104201,0.99894555052845224,0.8463786303266676
5,0.07946044921875,0.27286865234375,0.0728466796875,0.06345703125,0.289755859375,0.04681884765625,7,0.01025634765625,0.0023242187499999999,0.96381813853844323,0.7485988791032826,4.2729149394210459,2.0098561156693973,0.82931188561215374,0.74567164179104473,0.97222882836983604,0.86743641470168908,7,0.071940917968750004,0.01140380859375,0.99636052237208306,0.96972884922116265,16.245658188275915,3.2725070052292269,0.86022099447513811,0.66327283458757558,0.99810369865288862,0.95216764996519532,5,0.0046508789062500002,0.0035546875000000001,0.95500264690312331,0.92020997375328084,4.4906473412500683,1.7783910088428039,0.93853073463268366,0.77470516470109796,0.97489044064220676,0.82692921161258548
6,0.35373046875,0.454189453125,0.3737646484375,0.3761083984375,0.5191162109375,0.309189453125,4,0.36995361328124998,0.0070104980468749991,0.99424105306458244,0.89057925049527253,1.9710294550029921,1.679309214468971,0.87888647866955893,0.6948004223158466,0.86174062284481445,0.79915636404417378,6,0.52088867187499999,0.0054870605468749995,0.99708667152221409,0.94553919804014286,3.1197465410398144,2.1255155925560265,0.90885416666666663,0.68079974388069653,0.94723536630518501,0.84314395994657809,5,0.243291015625,0.0074731445312499999,0.9826086956521739,0.70434498529892187,2.1006967442983076,1.5862748065652768,0.85245901639344257,0.70482724475722314,0.87942766843819242,0.77626413960973972
7,0.25397216796875,0.43898681640625,0.37283935546875,0.3416943359375,0.454326171875,0.30776123046875,7,0.22874023437499999,0.0085253906250000004,0.99953810623556583,0.9653846153846154,5.9114642118306016,2.2878294076266399,0.91138707640496741,0.8440899202320522,0.98558811774212307,0.89941508799368841,1,0.54637451171874996,0.54637451171874996,0.73203601510310778,0.73203601510310778,1.5846560594005967,1.5846560594005967,0.84517281488866736,0.84517281488866736,0.77574072501137703,0.77574072501137703,6,0.1966845703125,0.005523681640625,0.99472759226713536,0.91170368118126688,13.648631842838689,2.2759303465630802,0.90896551724137931,0.80626444350144411,0.99731233102461803,0.8979832099843652
8,0.2786376953125,0.47333740234375,0.27862548828125,0.26177978515625,0.56087158203125,0.19385986328125,14,0.13024169921875001,0.0015625000000000001,0.99898989898989898,0.85061617458279848,4.8700307802840967,2.5492681545284275,0.87628865979381443,0.73598298918053529,0.9786912212158605,0.91859470144179745,2,0.70865966796875002,0.36437133789062504,0.67581915960133254,0.66394896710920026,7.9290531707422627,4.5138208333035195,0.75174750014891623,0.69090132360386991,0.99201518801718691,0.70302731633151727,14,0.038579101562500002,0.002186279296875,0.99574468085106382,0.86017398002799461,13.638803546767205,2.2568919260306934,0.93178874658224209,0.74216582001327347,0.99730845086291098,0.89575333865426232
9,0.201953125,0.41033203125,0.7244873046875,0.5951123046875,0.7566748046875,0.5732666015625,5,0.57806884765625,0.0028173828124999998,0.85951338178961634,0.78769497400346622,2.7622626283349274,1.629231135771348,0.86014721345951628,0.76779773785761807,0.93216952851965107,0.78947209581477384,2,0.76561523437500001,0.39514892578124999,0.95133531157270035,0.90872643204625148,3.5957357238835317,2.3557747902994066,0.80457092424211329,0.74825767483750316,0.96055004263022747,0.70209325596485495,6,0.43812011718749999,0.0089562988281250006,0.99569583931133432,0.91205911745816715,10.904172779503261,1.9376428331311382,0.92794117647058827,0.78525650354384147,0.99578594118990771,0.85384963159554927
10,0.37521484375,0.5399658203125,0.22710205078125,0.29321044921875,0.5774072265625,0.15201416015625,11,0.062182617187499997,0.0068310546875000001,0.997855611150822,0.74812852700679489,4.9690210178574894,2.5204896962795056,0.88571428571428568,0.63652721547458391,0.97954055117009264,0.91792744110258295,3,0.58851806640625004,0.010971679687499999,0.99977748108589226,0.97993311036789299,2.6251606075630414,1.782173804729366,0.82596685082872923,0.79330816848382335,0.92460426150328701,0.82773954944654149,10,0.031950683593750001,0.0017919921875,0.90662323561346359,0.80791552852490578,3.0909794483872686,1.5949657267449973,0.82442748091603058,0.73227698061590019,0.94622063218111019,0.7789420646297659
11,0.27088134765625,0.38941650390625,0.25182861328125,0.27450439453125,0.49912841796875,0.18388427734375,15,0.054560546874999998,0.0072167968749999997,0.98944939004286181,0.87403237156931735,2.7634677549442186,1.7810944334308165,0.97894736842105268,0.82428940568475451,0.93223082625801523,0.82750893729993924,5,0.50913818359374996,0.0096606445312500001,0.86541210100047639,0.78562214986837242,4.5751868150107464,2.3368180554986031,0.83574144486692015,0.76140080815855304,0.97582120269592154,0.90381077621947192,15,0.040378417968749997,0.0038720703124999999,0.99747793190416145,0.90051903114186849,6.7804552144895673,1.9807622484783416,0.91455696202531644,0.81416837782340867,0.98906463203308592,0.86320349237643668
12,0.026396484375,0.1043994140625,0.553154296875,0.5078857421875,0.5048486328125,0.70545654296875,2,0.76341796875000001,0.38192382812500003,0.57518804206001994,0.5517985664845555,1.8319675617997451,1.4926630451322385,0.84210526315789469,0.82555852525475903,0.83787562160156048,0.66806309760180738,10,0.43299560546874999,0.012359619140625,0.99728629579375849,0.74210301893228725,9.5720701273297841,2.8590655041391648,0.96139971139971137,0.85659694233862282,0.99452797434711149,0.93679643549488567,1,0.75217041015624997,0.75217041015624997,0.84959540911879361,0.84959540911879361,1.1358121547806497,1.1358121547806497,0.79627255669218477,0.79627255669218477,0.47418120373076605,0.47418120373076605
13,0.21052734375,0.4281494140625,0.33514892578125,0.230302734375,0.74443359375,0.12898193359375,20,0.017409667968750001,0.0021179199218750002,0.98293250581846392,0.77431803675210809,76.802564741434324,2.664956206415976,0.95410806809770543,0.78675232727068667,0.99991523101834945,0.926921175867925,2,0.78783447265624995,0.394134521484375,0.83707936547287398,0.82865204228699874,1.6866849460207303,1.3518749235878487,0.81955418073026587,0.78216202760362663,0.80529159345576928,0.49385384487588468,9,0.0028002929687500002,0.0011450195312500001,0.96178343949044587,0.9197907585004359,30.075895329662334,3.4697541753424606,0.93452380952380953,0.79761904761904767,0.99944709189790881,0.95756877632193083
14,0.20265625,0.5273388671875,0.29787353515625,0.20047119140625,0.5606201171875,0.19314697265625,7,0.17398193359375,0.001416015625,0.98765432098765427,0.89426259654284668,17.072389646774017,2.2092238295466111,0.95578673602080622,0.80180180180180183,0.99828306298244607,0.89168946086068879,3,0.78530761718749997,0.0011254882812500001,0.95353982300884954,0.77874186550976143,2.7975124593280882,2.3751195623336385,0.84504015531450394,0.8014184397163121,0.93392828562023977,0.90704604618516516,8,0.14686523437499999,0.001483154296875,0.99842767295597479,0.8415063078111148,3.8336279693711557,1.7968811215796985,0.93667157584683358,0.87238236540907166,0.96537947463579832,0.79772527978322105
15,0.0418408203125,0.147666015625,0.243984375,0.17358154296875,0.37534912109375,0.14766845703125,10,0.046982421874999999,0.0046459960937500003,0.99906132665832292,0.83103813559322037,5.9969951497518856,1.7211667520781142,0.91709844559585496,0.79692496331951246,0.98599917779885715,0.81309975659600864,1,0.53392333984374996,0.53392333984374996,0.61947918333752483,0.61947918333752483,1.09709274430368,1.09709274430368,0.82552894324594683,0.82552894324594683,0.41130014653424829,0.41130014653424829,8,0.030717773437499998,0.0080932617187499997,0.99833440102498394,0.96850458173855047,8.253900759588662,2.4021615236528673,0.83027583476309885,0.67715513092856894,0.99263362098260266,0.90921880720401682
16,0.12414306640625,0.18582275390625,0.29053466796875,0.236513671875,0.3456201171875,0.2461474609375,20,0.055703124999999999,0.0016613769531249999,0.98064516129032253,0.80766842570646302,11.242523262458,2.4059177760571075,0.96202531645569622,0.73363095238095233,0.99603627075001455,0.90952578524477978,13,0.28070800781249999,0.0012939453125,0.99433962264150944,0.891156462585034,14.634493119808729,2.6270453471054727,0.93710691823899372,0.7167630057803468,0.9976626568368987,0.92471680849102411,12,0.128935546875,0.0031872558593749999,0.98422712933753942,0.87783699168384022,11.65448065122715,3.3963901235593816,0.87797619047619047,0.63516217868654956,0.99631204407037155,0.95392317133914895
17,0.14001953125,0.11917724609375,0.5375634765625,0.4338623046875,0.44791748046875,0.33216796875,13,0.37426025390625001,0.0010888671875,0.99186991869918695,0.79665379665379665,12.166440957347039,2.5771285437062201,0.92354305733087161,0.82113821138211385,0.9966164059005389,0.92164726406451791,12,0.35762695312499998,0.0034606933593750002,0.99234866101567776,0.85347400003794616,8.7484938186840875,2.7028831612490047,0.96980939909791941,0.81311531611889309,0.99344565918874261,0.9290380295887849,12,0.1144580078125,0.0012060546874999999,0.98837209302325579,0.88195843656376161,4.1043702405522611,2.2252067234201949,0.92091529506222403,0.82227462162754994,0.96986505071410667,0.89156218420730704
18,0.29704345703125,0.34846435546875,0.53841552734375,0.45992431640625,0.5231982421875,0.36021484375,4,0.43010986328125,0.00054565429687499997,0.82857142857142863,0.76536707888546607,2.3870127780512065,1.9088851902594122,0.879746835443038,0.61986380164768118,0.90801684365990221,0.85143046086174456,12,0.1530712890625,0.0016162109374999998,0.99644970414201184,0.97535729956747952,18.512952162347929,2.0769166753558492,0.95279503105590058,0.80395918834097813,0.99854005738772578,0.87643217949477437,7,0.2993115234375,0.0036865234374999999,0.99162767791184436,0.84771573604060912,2.8998796804664972,2.0660802871311419,0.9435408921933085,0.7975460122699386,0.93866078456047974,0.8750634085687472
19,0.1830126953125,0.1590283203125,0.3063525390625,0.21864990234375,0.33792724609375,0.14521240234375,19,0.060903320312500002,0.00173095703125,0.99987974023891601,0.82686711930164891,7.1135681324735973,2.2980429371044298,0.95804195804195802,0.71761133603238869,0.99006982977335245,0.90035658044662192,10,0.063146972656249994,0.018410644531249999,0.9966501533380514,0.89738857516881931,4.5143427363123649,2.2215227144445144,0.93981162416724096,0.63783062532669299,0.97515669401996474,0.88009270824516139,12,0.056640625,0.00038696289062499999,0.99396551724137927,0.83122461170848272,6.7065604750693542,2.4995140157426983,0.89247311827956988,0.7198340874811463,0.98882095711722506,0.91481125224219273
20,0.16677001953125,0.2151806640625,0.1266943359375,0.09932861328125,0.24593994140625,0.05076171875,5,0.044999999999999998,0.0068823242187500003,0.998226321390564,0.90196078431372551,4.5097785993370065,2.497054886061747,0.86440677966101698,0.82011123470522806,0.97510574086964519,0.91630909535384142,4,0.16142333984375001,0.0083972167968750008,0.99862322166131257,0.70570705450539339,4.6528346983158366,1.7851364602958717,0.90917941585535467,0.78512593061935698,0.97663105325394806,0.82547487792582064,2,0.021738281250000002,0.011412353515625001,0.99550561797752812,0.94895451608669756,5.9133413760356701,3.7952020274255043,0.63559140552501958,0.61928621766765879,0.98559733311168074,0.89418669691260011
21,0.21215576171875,0.22318115234375,0.40581298828125,0.32751708984375,0.4259375,0.35300048828125,4,0.40858398437499999,0.0023657226562500003,0.99487179487179489,0.80552289396744214,2.4139417336072464,1.7131494148174475,0.84405940594059403,0.74207315272591812,0.91015849260916937,0.80888717631775964,5,0.44894531250000003,0.0096459960937499995,0.86180713743356108,0.73333333333333328,4.5365273128861832,2.0263351512855876,0.9486166007905138,0.76023217740735227,0.97540213456329561,0.86974478733863192,3,0.40359619140625003,0.0015087890624999999,0.91909385113268605,0.79411764705882348,2.790780642638778,2.0202478555304522,0.74474708521795541,0.70871559633027525,0.93359780247306856,0.86889937168521081
