,percent_skin_abg,percent_skin_cbcr,percent_skin_cccm,percent_skin_equalized_abg,percent_skin_equalized_cbcr,percent_skin_equalized_cccm,number_labels_abg,max_area_covered_abg,median_area_covered_abg,max_density_abg,median_density_abg,max_hwratio_abg,median_hwratio_abg,max_density_hull_abg,median_density_hull_abg,max_circularity_abg,median_circularity_abg,number_labels_cbcr,max_area_covered_cbcr,median_area_covered_cbcr,max_density_cbcr,median_density_cbcr,max_hwratio_cbcr,median_hwratio_cbcr,max_density_hull_cbcr,median_density_hull_cbcr,max_circularity_cbcr,median_circularity_cbcr,number_labels_cccm,max_area_covered_cccm,median_area_covered_cccm,max_density_cccm,median_density_cccm,max_hwratio_cccm,median_hwratio_cccm,max_density_hull_cccm,median_density_hull_cccm,max_circularity_cccm,median_circularity_cccm
0,0.18590576171875,0.14326904296875,0.14261474609375,0.05514404296875,0.17566162109375,0.0423095703125,6,0.019567871093750001,0.0022680664062500002,0.86553603876438523,0.65191353169329247,3.0966787929917494,1.6374946903922483,0.777116704805492,0.73735119047619047,0.94642400719781694,0.78716926396963571,7,0.06817626953125,0.007568359375,0.91290322580645167,0.87854431792810894,7.2205417306661372,2.2591121955858666,0.87323943661971826,0.71122685185185186,0.99036330577477549,0.89669360163897194,4,0.011567382812500001,0.0033020019531250001,0.94835933297471764,0.802569770654877,2.029806134750749,1.8362529449162257,0.68061142397425578,0.62761326382544202,0.8702230788940013,0.83781704026800574
1,0.18088623046875,0.2777099609375,0.5250048828125,0.42149658203125,0.501142578125,0.3203271484375,7,0.19904785156249999,0.0029125976562499999,0.99916177703269071,0.93370538452103524,9.946083526632199,2.6505254990275011,0.89430284857571218,0.75754493048491012,0.99493280609573265,0.92609774260073185,9,0.19385986328124999,0.0051464843749999996,0.97219318682702605,0.88472485768500952,4.9623607904021521,2.2821098950325251,0.88513513513513509,0.61702127659574468,0.97948501955635736,0.89888189104733762,11,0.12364013671875,0.0043481445312499997,0.99350649350649356,0.95930232558139539,10.621099265049974,4.1139351041766972,0.93333333333333335,0.64808271168695197,0.9955578138875063,0.97000717882913701
2,0.0071728515625,0.010419921875,0.31608154296875,0.18738037109375,0.586875,0.9371826171875,12,0.033564453124999998,0.0033190917968750002,0.99664241745942916,0.86938308761453231,5.9864847326814141,2.2801960615763255,0.93157894736842106,0.79011622650194391,0.98594962181386581,0.89870188161613007,2,0.75488037109374995,0.37895019531249996,0.99838318512530311,0.83209208706619142,7.8650217432069152,4.4717526042292741,0.82853315472203615,0.81332056339666459,0.99188411139587729,0.68319078759919205,1,0.95575439453125,0.95575439453125,0.94088797042993588,0.94088797042993588,1.0077724584891086,1.0077724584891086,0.99354096979356488,0.99354096979356488,0.1239578304823213,0.1239578304823213
3,0.03195068359375,0.4563134765625,0.09840576171875,0.09197998046875,0.469326171875,0.15109130859375,7,0.035415039062500001,0.0033251953124999998,0.99793449395101796,0.89066593133875638,6.2168592622598258,1.8329075582326082,0.92877492877492873,0.87814313346228234,0.98697838696978513,0.83805793219599545,10,0.17075683593749999,0.0025891113281250001,0.9448201660006148,0.79790790215606966,4.3315546503618938,1.9979480835411598,0.86624203821656054,0.74134717395925787,0.97298603124632954,0.86524389914147504,5,0.1104150390625,0.0012255859374999999,0.99435531788472964,0.97247706422018354,3.051521935739927,2.5476351526201126,0.93965517241379315,0.70130877062399211,0.94477998355386028,0.91974309255720121
4,0.02902099609375,0.153408203125,0.3733544921875,0.136015625,0.34809326171875,0.3204736328125,2,0.12546874999999999,0.062990722656249998,0.81428571428571428,0.74994913049279488,2.5477013396106964,2.106434145940244,0.81395348837209303,0.75699172770417655,0.91974744443258016,0.85967093577064435,3,0.32371826171875001,0.0055102539062500001,0.99689853788214444,0.85808580858085803,8.9697634431074373,3.0608241743236619,0.6540827450806288,0.57277882797731572,0.99376604266406032,0.94512484585317191,6,0.16038574218750001,0.016824951171875002,0.97414350355526824,0.95471251793004208,10.165964972790746,2.2752395847189719,0.84713983597255893,0.71428096578566724,0.99515016242304599,0.89723344809494221
5,0.0251318359375,0.232607421875,0.16990478515625,0.15767578125,0.2223974609375,0.22735595703125,8,0.0179248046875,0.0023706054687500002,0.99738789725729216,0.86760751819151039,7.4778333235293886,2.097627805108746,0.91641791044776122,0.79194117608038961,0.9910179958152715,0.87356294747811847,12,0.063728027343749993,0.0042089843749999996,0.99416342412451364,0.91062591899896284,6.5562378303544877,2.103035866678141,0.8847305389221557,0.80454968246840719,0.98829938138025164,0.86823519976672059,15,0.042641601562499999,0.00248291015625,0.99795261772448085,0.86594202898550721,4.0276837576886306,1.6471932447780868,0.98776303751143646,0.8519480519480519,0.96868788495363212,0.79463055085382484
6,0.02898193359375,0.20555908203125,0.20828369140625,0.11247802734375,0.30197265625,0.21812255859375,5,0.089665527343749996,0.0076171874999999998,0.982051282051282,0.89247311827956988,3.2039066724554108,2.0951359617900351,0.86788990825688073,0.7890743550834598,0.95004302977367061,0.8787425873207505,4,0.15264160156250001,0.040654296875000002,0.9925568486454095,0.8762530125989626,4.368165451946699,2.633918006554171,0.89888577384803392,0.81747425124693729,0.97344310908423903,0.89062964273675038,5,0.10040771484375,0.0075048828124999996,0.9838709677419355,0.93724317358426334,3.3856710567209536,2.7289628936036294,0.97654042502671257,0.70663628595841643,0.95538528367616404,0.93044185130440971
7,0.12523193359375,0.187607421875,0.52243896484375,0.447509765625,0.4365234375,0.458173828125,7,0.1108740234375,0.023574218750000001,0.99674109305500502,0.85628774661119311,3.7436120869392155,2.0623116548658142,0.84695704057279231,0.72616832658421804,0.963662804578865,0.87457361424983637,5,0.37946289062499999,0.00325439453125,0.90765171503957787,0.70740793164680749,5.8977756518929993,3.4416718156186992,0.84154040404040409,0.64995651010303757,0.98552064901908309,0.95685784735507451,7,0.23831298828125,0.01111572265625,0.99831081081081086,0.96857246152256993,3.841408750637235,2.601203019637961,0.91390728476821192,0.64770240700218817,0.96552208220042457,0.92315101928925913
8,0.10796142578125,0.21190185546875,0.3186767578125,0.214287109375,0.37895751953125,0.2614111328125,13,0.0265087890625,0.0085644531249999996,0.98331870061457416,0.85240464344941957,2.7111013872451393,1.8306647250624835,0.900390625,0.83838383838383834,0.92948743268726663,0.83762240847904323,14,0.098874511718750002,0.0125537109375,0.99930216329378929,0.82187467045661422,4.1351254623393014,1.7032893893620067,0.93806314131517388,0.74237049915302378,0.97031847652679726,0.80861117820387129,17,0.027983398437500001,0.0036743164062500002,0.99682034976152623,0.93145459020428256,5.7097515617276517,2.0409484755201799,0.92429577464788737,0.78342585249801744,0.9845437225669692,0.8717402660041722
9,0.44618896484375,0.17925537109375,0.573564453125,0.3980224609375,0.2882421875,0.31578369140625,14,0.15104980468750001,0.00085693359374999995,0.98190045248868774,0.78098338864659178,12.154472517745525,2.1139257976002628,0.88544891640866874,0.7163520979673903,0.99660972766849998,0.87801551840277625,10,0.071054687500000005,0.010472412109374999,0.99078341013824889,0.85300675806336579,4.1953108806066712,2.7221100212424663,0.89543421385770949,0.70614644080348055,0.97117653537783222,0.92991142818027073,10,0.11093994140625001,0.00236083984375,0.99148936170212765,0.87203301336169092,23.6531487314953,2.4205283840961167,0.87090163934426235,0.68473676401499062,0.99910589963149876,0.91066893268532156
10,0.15331787109375,0.3642529296875,0.2369482421875,0.1731640625,0.4451708984375,0.186357421875,11,0.043339843750000002,0.00118896484375,0.99794661190965095,0.71140939597315433,6.0112952084893569,2.1886650392704063,0.8340807174887892,0.70556438791732912,0.98606618078984409,0.88951831407801041,4,0.40202880859375001,0.038017578125,0.96734059097978231,0.85768056287763517,3.6381109654248851,2.6380650944240389,0.76821983273596173,0.63580883577264413,0.96148199443221438,0.91184398069245387,9,0.035769042968749998,0.0063842773437499997,0.99814741299457455,0.91264174716505675,5.6681832178739207,2.0121171832957701,0.8854961832061069,0.76811366257733038,0.98431437741645367,0.86775687069721053
11,0.06302734375,0.15422607421875,0.32494384765625,0.3011279296875,0.34263427734375,0.20775146484375,12,0.11505615234375,0.0027795410156249999,0.99539170506912444,0.94164342674930146,2.4274255980415909,1.8707974013059663,0.87765957446808507,0.68304489591171302,0.91120234958158908,0.84510709908222115,6,0.11201904296875,0.022298583984375002,0.99071864226995487,0.8634541486265922,4.5113184117385448,1.9326561199862058,1.0,0.676873623905484,0.97512294862490423,0.83960872002140441,20,0.04346435546875,0.0011083984375,0.99885909868796352,0.94731797712932919,5.739726421215857,1.9378434686192247,0.93421052631578949,0.74702324914149432,0.98470598771218576,0.85655427215998281
12,0.2481005859375,0.1875146484375,0.5023486328125,0.4692041015625,0.2631591796875,0.39374755859375,3,0.50396728515625,0.0056249999999999998,0.76830325784183118,0.74565972222222221,3.0237375493354639,2.2318407946547212,0.79475681269403242,0.73511344090425101,0.94373013864434863,0.894003170485276,8,0.067170410156249999,0.010361328124999999,0.99978192127357979,0.85165207046259062,3.7879372082957818,1.6972053593367895,0.99367957237792548,0.72909660314240465,0.9645237943107986,0.80759759949351673,8,0.37650390625000002,0.0019677734375000001,0.93384338433843384,0.75886621686465738,2.4114848094126846,1.7136900696050619,0.90625,0.73169893458586321,0.90996627034865341,0.80617860053536261
